DATAFLOW,LAST UPDATE,freq,unit,month,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1993,10038,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1994,9661,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1995,9736,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1996,9972,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1997,9728,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1998,9563,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,1999,9365,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2000,9890,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2001,9866,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2002,9759,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2003,9596,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2004,9842,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2005,10233,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2006,10786,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2007,10834,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2008,10835,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2009,10765,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2010,11250,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2011,10810,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2012,11007,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2013,10523,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2014,10493,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2015,10601,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2016,10249,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2017,10447,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2018,10283,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2019,10183,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2020,9666,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2021,10397,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BE,2022,9445,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1994,6254,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1995,6100,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1996,5613,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1997,4819,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1998,5545,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,1999,5920,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2000,5716,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2001,5752,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2002,5684,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2003,5679,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2004,5732,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2005,5821,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2006,6283,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2007,6357,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2008,6750,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2009,6753,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2010,6274,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2011,5859,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2012,5649,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2013,5832,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2014,5550,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2015,5406,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2016,5274,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2017,5233,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2018,5128,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2019,5048,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2020,4929,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2021,4994,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2022,4373,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BG,2023,4258,p
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2005,7577,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2006,8052,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2007,8599,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2008,9124,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2009,8952,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2011,9618,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2012,10115,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2013,10053,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2014,10005,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2015,10172,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2016,9425,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2017,8196,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,BY,2018,7887,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1960,7298,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1961,8063,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1962,8515,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1963,8835,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1964,9138,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1965,9045,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1966,8836,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1967,8594,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1968,8157,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1969,7974,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1970,7474,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1971,7512,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1972,6858,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1973,6845,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1974,6734,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1975,5765,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1976,5606,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1977,5770,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1978,5628,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1979,5640,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1980,5933,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1981,5888,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1982,6049,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1983,6035,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1984,6176,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1985,6196,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1986,6106,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1987,6261,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1988,6665,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1989,6503,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1990,6956,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1991,7026,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1992,7068,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1993,6817,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1994,6745,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1995,6997,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1996,6818,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1997,6527,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1998,6498,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,1999,6375,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2000,6263,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2001,5886,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2002,5886,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2003,5955,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2004,5954,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2005,6140,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2006,6376,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2007,6361,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2008,6326,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2009,6396,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2010,7106,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2011,6767,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2012,6993,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2013,7098,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2014,7373,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2015,7298,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2016,7354,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2017,7447,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2018,7365,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2019,7168,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2020,7250,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2021,7842,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CH,2022,6909,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1994,931,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1995,879,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1996,865,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1997,753,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1998,768,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,1999,833,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2000,783,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2001,769,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2002,774,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2003,728,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2004,733,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2005,751,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2006,863,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2007,843,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2008,841,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2009,874,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2010,910,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2011,843,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2012,949,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2013,851,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2014,867,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2015,850,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2016,930,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2017,880,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2018,916,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2019,897,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2020,898,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2021,938,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CY,2022,916,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1990,10648,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1992,9419,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1993,9274,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1994,7691,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1995,7662,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1996,6947,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1997,7047,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1998,7112,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,1999,6816,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2000,7177,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2001,7301,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2002,7498,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2003,7678,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2004,7702,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2005,8271,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2006,9094,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2007,9641,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2008,9561,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2009,9627,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2010,9447,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2011,8843,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2012,9236,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2013,8796,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2014,9065,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2015,9110,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2016,9359,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2017,9546,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2018,9538,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2019,9307,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2020,9273,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2021,9222,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,CZ,2022,8345,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1960,74685,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1961,82231,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1962,82276,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1963,84040,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1964,83275,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1965,80854,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1966,83597,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1967,81824,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1968,73002,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1969,69630,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1970,60951,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1971,61370,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1972,54172,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1973,50608,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1974,53339,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1975,47428,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1976,48467,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1977,47942,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1978,46495,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1979,49157,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1980,52143,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1981,51101,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1982,52143,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1983,48322,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1984,49600,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1985,50398,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1986,53654,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1987,53079,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1988,55658,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1989,56025,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1990,65956,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1991,65906,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1992,64630,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1993,64842,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1994,62103,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1995,65766,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1996,67869,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1997,66226,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1998,64599,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,1999,62041,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2000,62978,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2001,61158,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2002,65018,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2003,59075,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2004,58374,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2005,56419,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2006,57517,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2007,59480,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2008,56857,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2009,54760,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2010,58816,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2011,55937,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2012,57856,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2013,58125,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2014,61596,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2015,63796,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2016,68389,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2017,66666,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2018,67115,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2019,66830,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2020,66019,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2021,68822,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE,2022,63374,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1960,98331,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1961,106801,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1962,106119,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1963,108421,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1964,105754,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1965,102357,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1966,104262,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1967,101449,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1968,91828,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1969,88600,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1970,79460,
ESTAT:DEMO_FMONTH(1.0),07/07/24 23:00:00,A,NR,M10,DE_TOT,1971,79626,
